,Brand_Name_n,Year,Kilometers_Driven,Fuel_Type_n,Transmission_n,Owner_Type_n,Mileage,Engine,Power,Seats,Price
5013,10,2016,57824,1,1,0,24.0,1120.0,70.0,5.0,5.5
5014,17,2011,110000,1,1,0,19.3,1248.0,73.9,5.0,3.5
5015,17,2006,63000,4,1,0,16.1,17.0,17.0,5.0,1.6
5016,15,2013,72000,1,0,0,17.0,2179.0,115.0,5.0,15.5
5017,27,2013,63455,1,1,0,11.5,2982.0,171.0,7.0,19.0
5018,9,2017,17151,1,1,0,27.3,1498.0,98.6,5.0,8.4
5019,17,2016,31001,1,1,0,24.3,1248.0,88.5,5.0,7.25
5020,17,2014,42109,1,1,0,23.4,1248.0,74.0,5.0,4.25
5021,24,2015,55000,1,0,2,21.66,1498.0,103.52,5.0,5.7
5022,15,2013,46000,1,0,2,17.0,2179.0,115.0,5.0,26.0
5023,17,2013,30852,4,1,0,22.74,796.0,47.3,5.0,2.49
5024,28,2011,65000,4,1,2,16.47,1198.0,73.9,5.0,3.0
5025,9,2015,65000,1,1,0,26.0,1498.0,98.6,5.0,5.95
5026,17,2013,72000,1,1,0,23.4,1248.0,74.0,5.0,2.69
5027,1,2014,29000,1,0,0,17.11,1968.0,174.33,5.0,26.0
5028,9,2015,32000,4,1,0,17.8,1497.0,117.3,5.0,5.5
5029,8,2016,29875,4,1,0,18.16,1196.0,86.8,5.0,4.85
5030,17,2018,32539,1,1,0,24.3,1248.0,88.5,5.0,8.39
5031,23,2015,83090,1,1,0,19.01,1461.0,108.45,5.0,7.99
5032,10,2016,62679,1,1,0,21.19,1396.0,88.73,5.0,6.95
5033,16,2010,93000,4,1,0,15.7,1390.0,75.0,5.0,1.5
5034,9,2006,44000,4,1,0,17.7,1497.0,78.0,5.0,1.55
5035,8,2010,78400,4,1,2,15.6,1196.0,70.0,5.0,2.75
5036,23,2014,71300,4,1,0,13.06,1598.0,102.53,5.0,4.25
5037,10,2015,18000,4,1,0,20.36,1197.0,78.9,5.0,2.85
5038,15,2019,24013,1,0,0,12.81,1999.0,148.31,7.0,56.14
5039,1,2009,99100,4,0,2,9.74,1984.0,208.0,5.0,10.0
5040,17,2003,62000,4,1,2,11.3,1298.0,83.1,8.0,1.25
5041,17,2017,14000,1,1,0,26.59,1248.0,74.0,5.0,7.5
5042,1,2015,44811,1,0,0,17.11,1968.0,174.33,5.0,25.81
5043,28,2014,44000,4,1,0,16.47,1198.0,74.0,5.0,4.3
5044,27,2010,136000,1,1,2,11.5,2982.0,171.0,7.0,11.0
5045,27,2010,144113,1,1,2,11.5,2982.0,171.0,7.0,11.75
5046,9,2012,94989,4,1,0,12.8,2354.0,177.6,5.0,6.58
5047,17,2012,58133,1,1,0,22.9,1248.0,74.0,5.0,4.8
5048,24,2008,61000,4,1,2,17.5,1198.0,70.0,5.0,1.65
5049,13,2017,27000,1,1,0,17.1,1956.0,170.0,5.0,15.0
5050,26,2014,18050,4,1,2,25.4,624.0,37.5,4.0,1.0
5051,8,2007,145277,4,1,0,15.3,1596.0,101.0,5.0,1.65
5052,17,2015,42000,1,1,0,27.62,793.0,47.0,5.0,3.6
5053,27,2011,86000,1,1,0,11.5,2982.0,171.0,7.0,11.5
5054,17,2015,42150,1,1,0,27.62,793.0,47.0,5.0,3.6
5055,10,2015,30158,4,1,0,21.1,814.0,55.2,5.0,3.05
5056,8,2011,47000,1,1,2,23.5,1498.0,90.0,5.0,6.0
5057,28,2013,39000,4,1,0,16.47,1198.0,74.0,5.0,3.75
5058,28,2016,32125,4,1,0,16.2,1199.0,74.0,5.0,6.17
5059,17,2017,58829,1,1,0,24.3,1248.0,88.5,5.0,9.05
5060,9,2013,67559,4,1,0,19.4,1198.0,86.8,5.0,4.05
5061,17,2013,55000,4,1,0,17.5,1298.0,85.8,5.0,4.25
5062,17,2018,30000,4,1,0,23.1,998.0,67.04,5.0,3.75
5063,10,2016,28000,4,0,0,13.0,1591.0,121.3,5.0,11.85
5064,8,2016,31826,1,1,0,22.7,1498.0,89.84,5.0,8.24
5065,17,2016,64000,1,1,0,17.8,1248.0,17.0,5.0,5.99
5066,9,2008,100009,4,1,2,13.1,1997.0,141.1,5.0,6.5
5067,15,2019,17201,1,0,0,12.51,2179.0,187.7,7.0,58.91
5068,16,2014,74345,1,1,0,15.1,2179.0,140.0,7.0,8.0
5069,28,2015,58134,4,1,0,16.47,1198.0,74.0,5.0,4.64
5070,10,2010,30566,4,0,0,19.2,1197.0,80.0,5.0,3.32
5071,10,2012,55231,4,1,2,20.36,1197.0,78.9,5.0,2.78
5072,4,2016,67774,1,0,0,14.81,1998.0,163.7,5.0,8.95
5073,18,2013,50319,4,0,0,12.0,1991.0,181.03,5.0,21.95
5074,10,2013,45000,4,1,0,11.7,2359.0,134.0,5.0,7.9
5075,18,2007,43627,4,0,0,11.74,1796.0,186.0,5.0,29.0
5076,28,2013,45000,1,1,0,22.07,1199.0,73.9,5.0,3.25
5077,9,2014,10500,4,1,0,17.4,1497.0,117.3,5.0,5.9
5078,17,2017,21789,1,1,0,24.3,1248.0,88.5,5.0,9.88
5079,10,2019,21134,4,1,0,18.6,1197.0,81.86,5.0,8.78
5080,26,2011,90000,1,1,2,13.93,2179.0,138.1,7.0,2.75
5081,21,2014,51553,1,1,0,21.64,1461.0,84.8,5.0,5.98
5082,2,2011,31000,4,0,0,10.9,2497.0,215.0,5.0,31.0
5083,27,2011,67422,4,1,2,14.53,1798.0,138.0,5.0,3.55
5084,10,2015,60519,1,1,0,22.32,1582.0,126.32,5.0,6.24
5085,17,2009,34000,1,1,0,19.3,1248.0,73.9,5.0,2.19
5086,17,2013,68434,1,1,0,28.4,1248.0,73.75,5.0,5.5
5087,17,2014,17000,4,1,0,24.07,998.0,67.1,5.0,2.1
5088,12,2011,43686,4,0,0,10.5,5000.0,503.0,4.0,50.66
5089,18,2012,22000,1,0,0,14.84,2143.0,170.0,5.0,14.0
5090,10,2013,79225,1,1,0,22.0,1582.0,126.2,5.0,5.5
5091,4,2007,63000,4,1,3,14.2,1598.0,102.0,5.0,1.2
5092,17,2014,61922,4,1,0,20.4,1197.0,81.8,5.0,5.3
5093,10,2015,85000,1,1,0,23.9,1582.0,126.2,5.0,6.3
5094,18,2017,26192,1,0,0,17.9,2143.0,168.0,5.0,40.47
5095,27,2013,65000,1,1,0,13.0,2982.0,168.5,7.0,16.1
5096,1,2014,44999,1,0,0,12.8,1968.0,167.6,5.0,25.0
5097,2,2008,81308,1,0,2,13.2,1995.0,170.0,5.0,7.95
5098,17,2016,35000,4,1,0,24.7,796.0,47.3,5.0,2.65
5099,17,2012,65349,4,1,0,20.92,998.0,67.1,5.0,2.81
5100,1,2012,80000,4,0,0,15.64,1798.0,167.62,5.0,17.5
5101,17,2012,61000,4,1,0,16.1,1197.0,85.0,5.0,3.3
5102,17,2019,31817,4,1,0,22.5,998.0,67.04,5.0,5.34
5103,24,2016,41000,1,1,0,21.14,1498.0,103.52,5.0,8.5
5104,9,2010,82606,4,1,2,16.0,1198.0,90.0,5.0,2.69
5105,16,2015,52000,1,1,0,16.0,2179.0,140.0,7.0,11.5
5106,17,2011,50318,4,1,0,18.5,1197.0,85.8,5.0,4.06
5107,18,2016,50000,1,0,0,17.9,2143.0,201.15,5.0,49.0
5108,24,2012,72000,1,1,0,20.5,1598.0,103.5,5.0,4.6
5109,10,2015,63776,1,1,0,24.0,1120.0,70.0,5.0,3.96
5110,10,2015,28133,4,1,0,18.6,1197.0,81.86,5.0,5.6
5111,26,2017,45000,1,1,0,22.95,1248.0,74.0,5.0,3.75
5112,10,2015,55697,1,1,0,22.54,1396.0,88.73,5.0,5.5
5113,24,2012,62000,1,1,2,20.5,1598.0,103.5,5.0,3.0
5114,6,2011,48000,4,1,0,16.0,1368.0,90.0,5.0,3.0
5115,17,2010,90246,4,1,0,16.1,1298.0,88.2,5.0,2.95
5116,26,2015,80500,1,1,0,25.0,1396.0,69.0,5.0,2.45
5117,18,2012,119000,1,0,0,14.84,2143.0,170.0,5.0,13.99
5118,18,2016,28541,1,0,0,11.57,2987.0,254.79,5.0,60.75
5119,10,2008,45500,4,1,2,17.0,1086.0,17.0,5.0,1.17
5120,9,2012,41000,4,1,2,16.8,1497.0,116.3,5.0,4.5
5121,10,2010,58000,4,1,2,18.5,1197.0,80.0,5.0,2.5
5122,27,2015,99000,1,1,0,13.0,2982.0,168.5,7.0,20.5
5123,10,2014,31200,4,1,0,18.9,1197.0,82.0,5.0,3.9
5124,28,2009,85000,1,1,2,15.0,1896.0,105.0,5.0,3.5
5125,8,2016,60924,4,0,0,15.63,1499.0,110.4,5.0,8.3
5126,10,2012,45000,4,1,0,21.1,814.0,55.2,5.0,2.5
5127,21,2011,44000,4,0,0,19.15,1198.0,75.94,5.0,2.65
5128,9,2016,30534,4,0,0,19.0,1199.0,88.7,5.0,7.42
5129,28,2016,46399,4,1,0,16.47,1198.0,74.0,5.0,4.63
5130,17,2008,42000,4,1,0,19.7,796.0,46.3,5.0,1.09
5131,10,2011,67000,1,1,0,22.32,1582.0,126.32,5.0,3.8
5132,18,2013,58000,1,0,0,10.0,2148.0,170.0,5.0,15.75
5133,26,2015,27000,4,1,0,17.57,1193.0,88.7,5.0,5.27
5134,9,2012,39566,4,1,2,18.4,1198.0,86.8,5.0,2.75
5135,9,2016,14980,1,1,0,27.3,1498.0,98.6,5.0,7.4
5136,17,2017,18491,4,0,0,24.07,998.0,67.1,5.0,3.9
5137,17,2000,90000,4,1,2,17.3,993.0,60.0,5.0,0.7
5138,10,2015,118211,1,1,0,22.54,1396.0,88.73,5.0,5.9
5139,17,2016,63316,1,1,0,22.7,1598.0,118.0,5.0,9.58
5140,18,2014,42000,1,0,0,14.21,2143.0,203.0,5.0,24.95
5141,4,2015,25648,4,1,0,13.7,1399.0,98.82,7.0,4.29
5142,18,2011,67612,1,0,2,14.21,2143.0,203.0,5.0,11.5
5143,16,2016,33000,1,1,0,16.0,2179.0,140.0,7.0,9.65
5144,10,2015,20000,4,1,0,20.36,1197.0,78.9,5.0,3.75
5145,10,2007,143000,4,1,2,14.2,1341.0,82.9,5.0,1.1
5146,1,2014,118218,1,0,0,12.07,2967.0,241.4,7.0,31.41
5147,16,2012,99000,1,1,3,12.05,2179.0,120.0,8.0,6.0
5148,9,2016,22700,4,1,0,18.7,1199.0,88.7,5.0,5.55
5149,26,2017,28000,1,1,0,14.0,2179.0,138.1,7.0,10.91
5150,16,2014,62000,1,1,0,15.1,2179.0,140.0,7.0,7.25
5151,28,2012,107023,1,1,0,22.07,1199.0,73.9,5.0,3.9
5152,17,2012,71082,1,1,0,19.3,1248.0,73.9,5.0,3.95
5153,1,2013,60000,1,0,0,15.73,1968.0,174.33,5.0,22.0
5154,17,2014,21701,4,1,0,23.1,998.0,67.04,5.0,3.38
5155,9,2011,56000,4,1,0,16.8,1497.0,116.3,5.0,3.45
5156,10,2016,32450,4,1,0,18.6,1197.0,81.83,5.0,5.75
5157,23,2016,12500,4,1,0,25.17,799.0,53.3,5.0,2.75
5158,18,2019,20483,1,0,0,17.9,2143.0,136.0,5.0,30.3
5159,8,2014,45800,1,1,0,22.7,1498.0,89.84,5.0,7.5
5160,10,2015,35441,4,1,0,18.6,1197.0,81.83,5.0,6.87
5161,27,2015,86398,1,1,0,12.99,2494.0,100.6,7.0,15.2
5162,21,2012,150000,1,1,0,21.64,1461.0,84.8,5.0,3.5
5163,17,2014,89000,1,1,0,25.2,1248.0,74.0,5.0,5.85
5164,17,2010,68375,4,1,0,19.0,998.0,66.1,5.0,2.5
5165,17,2013,52000,4,1,0,18.6,1197.0,85.8,5.0,3.95
5166,18,2017,39000,1,0,0,17.9,2143.0,136.0,5.0,27.0
5167,17,2014,68000,4,1,2,16.02,1373.0,93.7,7.0,6.75
5168,17,2007,71000,4,1,2,18.9,998.0,67.1,5.0,1.5
5169,28,2012,72003,1,1,0,22.07,1199.0,73.9,5.0,3.9
5170,8,2014,135670,1,1,0,22.7,1498.0,89.84,5.0,6.55
5171,9,2017,65850,1,1,0,25.1,1498.0,98.6,5.0,9.44
5172,27,2015,53920,4,1,0,14.28,1798.0,138.03,5.0,10.77
5173,16,2014,58000,1,1,0,15.1,2179.0,140.0,7.0,7.5
5174,17,2016,4000,4,1,0,24.7,796.0,47.3,5.0,3.0
5175,2,2010,58000,1,0,0,18.59,2993.0,265.0,5.0,11.75
5176,10,2016,29832,4,1,0,21.1,814.0,55.2,5.0,3.29
5177,17,2016,71156,1,1,0,26.59,1248.0,74.0,5.0,6.5
5178,17,2015,64687,0,1,0,31.79,998.0,58.33,5.0,3.8
5179,1,2011,54000,1,0,0,16.55,1968.0,147.51,5.0,18.0
5180,24,2009,75000,4,0,2,13.7,1798.0,157.75,5.0,4.95
5181,26,2015,39208,4,1,0,17.57,1193.0,88.7,5.0,4.52
5182,7,2014,41000,1,1,0,17.0,2149.0,139.07,7.0,8.0
5183,9,2013,38622,4,1,0,17.4,1497.0,117.3,5.0,6.26
5184,21,2016,18000,4,1,0,16.95,1498.0,97.7,5.0,7.5
5185,17,2012,52000,4,1,0,16.1,17.0,17.0,5.0,3.65
5186,28,2011,45000,4,0,0,14.4,1598.0,103.6,5.0,3.35
5187,10,2014,48656,4,0,0,15.74,1591.0,121.3,5.0,5.5
5188,10,2012,79000,1,0,0,22.0,1582.0,126.2,5.0,5.25
5189,1,2012,88000,1,0,0,16.55,1968.0,140.0,5.0,16.25
5190,17,2009,92000,4,1,0,15.5,1586.0,103.3,5.0,2.7
5191,8,2019,9000,1,0,0,12.62,2198.0,158.0,7.0,32.9
5192,17,2008,50121,4,1,0,20.4,1197.0,83.11,5.0,3.41
5193,10,2014,79000,1,1,0,24.0,1120.0,70.0,5.0,4.15
5194,28,2014,46000,1,1,2,20.14,1498.0,88.8,5.0,5.9
5195,18,2012,100000,4,0,0,10.0,2496.0,157.7,5.0,11.5
5196,10,2015,41000,4,1,0,18.6,1197.0,81.83,5.0,4.75
5197,17,2015,25000,4,0,0,24.07,998.0,67.1,5.0,3.5
5198,17,2014,71899,1,1,0,20.77,1248.0,88.76,7.0,7.25
5199,17,2016,7100,4,0,0,23.1,998.0,67.04,5.0,4.35
5200,23,2018,38171,4,0,2,22.5,999.0,67.0,5.0,4.99
5201,16,2013,70359,1,1,0,12.05,2179.0,120.0,8.0,7.65
5202,27,2011,200000,1,1,0,12.8,2494.0,102.0,7.0,9.0
5203,28,2017,26969,1,1,0,22.07,1199.0,73.9,5.0,6.9
5204,8,2011,56500,1,1,0,20.0,1399.0,68.0,5.0,2.9
5205,21,2014,40000,1,1,0,20.45,1461.0,83.8,5.0,5.75
5206,7,2014,41000,1,1,0,17.0,2200.0,139.01,7.0,8.0
5207,23,2017,53105,4,0,0,22.5,999.0,67.0,5.0,4.41
5208,24,2013,23000,1,1,0,21.14,1498.0,103.52,5.0,4.95
5209,16,2016,80999,1,0,0,16.0,2179.0,140.0,7.0,14.4
5210,8,2012,82000,1,1,0,20.0,1399.0,68.05,5.0,2.95
5211,16,2017,68557,1,1,0,15.96,2523.0,62.1,7.0,8.14
5212,28,2016,34000,1,1,0,20.64,1498.0,108.5,5.0,8.45
5213,27,2015,77000,1,1,0,12.99,2494.0,100.0,8.0,12.5
5214,16,2012,48000,1,1,0,15.1,2179.0,140.0,7.0,6.5
5215,8,2015,28232,4,1,2,15.8,1499.0,110.0,5.0,7.72
5216,28,2011,110000,1,0,0,16.96,1968.0,138.1,5.0,8.0
5217,26,2009,120000,1,1,2,13.93,2179.0,138.0,7.0,3.0
5218,2,2013,49000,1,0,0,8.2,2993.0,245.0,4.0,29.0
5219,28,2014,22000,4,1,0,16.47,1198.0,74.0,5.0,4.11
5220,10,2015,14925,4,1,0,18.5,1197.0,82.9,5.0,5.37
5221,17,2013,75000,1,1,0,20.77,1248.0,88.8,7.0,6.55
5222,9,2015,23000,4,1,0,17.4,1497.0,117.3,5.0,7.0
5223,9,2014,57000,4,1,0,17.0,1497.0,118.0,5.0,5.48
5224,28,2013,76718,1,0,0,16.96,1968.0,138.03,5.0,6.51
5225,9,2016,138000,1,1,0,25.8,1498.0,98.6,5.0,5.15
5226,16,2013,140000,1,1,2,15.1,2179.0,140.0,7.0,9.0
5227,27,2008,110000,4,0,2,14.53,1798.0,138.1,5.0,2.75
5228,10,2005,126000,4,1,2,17.0,1086.0,17.0,5.0,1.2
5229,2,2012,73000,1,0,0,22.69,1995.0,190.0,5.0,12.5
5230,8,2017,63423,1,1,0,23.0,1498.0,98.96,5.0,7.69
5231,10,2013,62132,4,1,0,18.5,1197.0,82.85,5.0,4.57
5232,9,2013,51000,4,0,0,16.8,1497.0,118.0,5.0,4.5
5233,17,2015,75000,1,1,0,23.2,1248.0,73.94,5.0,4.9
5234,10,2008,55410,4,1,0,19.81,1086.0,68.05,5.0,1.65
5235,4,2015,41000,4,1,0,18.2,1199.0,82.4,5.0,3.25
5236,10,2012,45000,1,1,0,22.32,1582.0,126.32,5.0,6.25
5237,10,2018,53322,4,1,0,15.8,1591.0,121.3,5.0,12.13
5238,4,2013,48000,4,1,0,18.2,1199.0,82.4,5.0,3.25
5239,1,2013,72000,1,0,0,14.16,1968.0,174.3,5.0,29.0
5240,9,2013,50266,4,1,0,17.0,1497.0,118.0,5.0,5.53
5241,8,2017,21800,4,1,0,17.0,1497.0,121.36,5.0,8.75
5242,1,2014,45000,1,0,2,12.07,2967.0,241.4,7.0,37.9
5243,10,2010,62000,4,1,0,20.36,1197.0,78.9,5.0,2.4
5244,10,2014,41681,4,1,0,17.0,1197.0,80.0,5.0,4.55
5245,17,2011,69313,4,1,2,17.5,1197.0,85.8,5.0,2.65
5246,26,2017,49000,1,1,2,25.0,1396.0,69.0,5.0,1.6
5247,2,2012,40471,1,0,2,16.2,2993.0,235.0,5.0,25.72
5248,17,2013,60000,1,1,0,22.9,1248.0,74.0,5.0,4.15
5249,8,2018,1001,4,1,0,19.0,1194.0,94.68,5.0,7.23
5250,10,2008,38000,4,1,2,13.9,1599.0,103.2,5.0,2.6
5251,2,2008,66000,1,0,2,16.07,1995.0,181.0,5.0,7.25
5252,27,2017,33901,1,1,0,12.8,2494.0,102.0,8.0,14.29
5253,18,2011,57000,1,0,2,14.94,2143.0,204.0,5.0,17.25
5254,10,2013,170000,1,1,0,22.54,1582.0,126.2,5.0,7.5
5255,17,2014,60000,1,1,0,23.2,1248.0,73.94,5.0,4.35
5256,17,2016,85000,1,1,0,24.3,1248.0,88.5,5.0,8.9
5257,10,2016,146000,4,1,2,19.1,1197.0,82.0,5.0,3.5
5258,9,2014,56002,1,1,0,26.0,1498.0,98.6,5.0,6.1
5259,23,2016,8554,4,1,0,25.17,799.0,53.3,5.0,3.2
5260,27,2014,62322,1,1,0,23.59,1364.0,67.06,5.0,4.9
5261,17,2015,37929,4,1,0,24.07,998.0,67.1,5.0,3.69
5262,26,2016,5400,4,1,0,23.84,1199.0,84.0,5.0,3.98
5263,10,2013,60000,1,1,0,21.9,1396.0,90.0,5.0,2.95
5264,1,2014,55730,1,0,0,16.55,1968.0,147.51,5.0,15.21
5265,17,2015,62000,1,1,0,28.4,1248.0,74.0,5.0,6.3
5266,28,2017,14576,4,1,0,17.0,1198.0,73.75,5.0,6.69
5267,9,2017,17000,4,0,0,16.0,1497.0,117.3,7.0,9.5
5268,10,2009,28000,4,1,0,17.0,1197.0,80.0,5.0,2.65
5269,10,2012,58200,1,1,0,14.66,2199.0,194.3,7.0,7.5
5270,9,2002,53000,4,1,2,17.0,17.0,17.0,5.0,1.85
5271,17,2018,12278,4,0,0,23.1,998.0,67.04,5.0,5.63
5272,10,2018,17665,4,1,0,15.8,1591.0,121.3,5.0,11.78
5273,26,2004,200000,1,1,2,17.88,1396.0,52.8,5.0,0.85
5274,28,2011,55893,4,1,0,15.04,1598.0,103.6,5.0,3.35
5275,17,2015,60586,4,1,0,23.1,998.0,67.04,5.0,4.11
5276,18,2015,13500,1,0,0,17.9,2143.0,136.0,5.0,25.51
5277,17,2017,30000,4,1,0,22.74,796.0,47.3,5.0,3.1
5278,8,2018,12000,1,0,0,10.91,3198.0,197.0,7.0,33.5
5279,26,2017,65000,4,1,0,17.57,1193.0,88.7,5.0,4.8
5280,28,2014,38000,4,1,0,16.09,1598.0,103.5,5.0,3.49
5281,17,2012,25000,4,1,2,17.5,1373.0,91.1,7.0,5.15
5282,18,2011,100000,1,0,0,14.0,2987.0,224.0,5.0,14.41
5283,28,2014,13710,4,1,0,16.2,1199.0,74.0,5.0,4.75
5284,27,2015,100000,1,0,0,12.55,2982.0,168.5,7.0,19.0
5285,17,2017,17000,4,1,0,23.1,998.0,67.04,5.0,4.9
5286,2,2008,89000,1,0,2,16.07,1995.0,181.0,4.0,6.3
5287,9,2006,100173,4,1,2,16.9,1497.0,100.0,5.0,2.4
5288,20,2009,97000,4,1,0,13.17,1999.0,114.0,5.0,3.0
5289,23,2016,40190,4,1,0,18.06,1198.0,74.93,5.0,4.25
5290,28,2016,29647,1,1,0,20.14,1498.0,88.0,5.0,6.3
5291,17,2018,43639,4,1,0,21.1,998.0,100.0,5.0,8.15
5292,10,2012,37333,4,1,0,20.36,1197.0,78.9,5.0,3.22
5293,10,2018,48407,4,1,0,18.6,1197.0,81.83,5.0,7.65
5294,2,2011,25000,4,0,0,10.37,2979.0,306.0,2.0,30.0
5295,10,2010,72400,4,1,2,20.36,1197.0,78.9,5.0,2.3
5296,19,2012,18000,4,0,0,13.6,1598.0,181.0,4.0,22.0
5297,9,2012,65167,4,1,0,19.4,1198.0,86.8,5.0,3.28
5298,17,2016,25418,4,1,0,20.73,1373.0,91.2,5.0,7.09
5299,17,2013,38995,1,1,0,19.3,1248.0,73.9,5.0,6.46
5300,28,2012,60000,1,1,0,22.07,1199.0,73.9,5.0,4.0
5301,2,2011,72000,1,0,0,17.05,1995.0,184.0,5.0,11.0
5302,1,2016,31075,1,0,2,12.07,2967.0,241.4,7.0,49.79
5303,8,2015,4311,1,1,0,25.83,1498.0,99.0,5.0,4.8
5304,2,2017,21000,1,0,0,21.76,1995.0,190.0,5.0,35.0
5305,18,2011,54000,1,0,0,14.0,2987.0,224.0,5.0,21.99
5306,17,2007,50000,4,1,2,17.3,1061.0,64.0,5.0,1.1
5307,17,2018,13000,4,1,0,21.4,1197.0,83.1,5.0,6.6
5308,17,2013,74000,4,1,0,22.0,1197.0,81.8,5.0,4.5
5309,4,2009,75000,4,1,2,14.7,1150.0,76.0,5.0,1.0
5310,28,2017,25000,1,1,0,20.14,1498.0,88.0,5.0,6.9
5311,15,2012,139000,1,0,0,17.0,2179.0,115.0,5.0,16.75
5312,1,2015,52000,1,0,0,14.16,1968.0,174.3,5.0,25.49
5313,1,2015,20000,1,0,0,18.53,1968.0,187.74,5.0,35.5
5314,10,2018,32663,1,1,0,24.0,1186.0,73.97,5.0,6.28
5315,16,2012,76777,1,1,2,12.05,2179.0,120.0,8.0,4.88
5316,26,2016,100303,1,1,0,22.95,1248.0,74.0,5.0,3.7
5317,10,2015,43993,4,1,0,21.1,814.0,55.2,5.0,3.45
5318,16,2016,72118,1,1,0,15.4,2179.0,120.0,8.0,10.23
5319,9,2010,83000,4,0,2,11.1,2354.0,142.0,5.0,6.5
5320,28,2016,7523,4,1,0,16.2,1199.0,74.0,5.0,6.15
5321,17,2014,34670,4,1,0,15.1,1196.0,73.0,7.0,2.9
5322,10,2016,30000,1,1,0,24.0,1120.0,70.0,5.0,5.5
5323,8,2017,17000,1,0,0,10.91,3198.0,197.0,7.0,31.0
5324,10,2015,59261,1,1,0,24.0,1186.0,73.97,5.0,4.25
5325,17,2016,65210,1,1,0,22.9,1248.0,74.0,5.0,5.48
5326,10,2016,19000,4,1,0,18.6,1197.0,81.83,5.0,7.25
5327,17,2012,50000,4,1,0,17.5,1298.0,85.8,5.0,3.0
5328,2,2015,47000,1,0,0,22.69,1995.0,190.0,5.0,29.5
5329,9,2007,75000,4,1,2,17.7,1497.0,78.0,5.0,1.49
5330,10,2013,54534,4,0,0,16.95,1197.0,78.9,5.0,3.65
5331,8,2018,13000,1,1,0,23.0,1498.0,98.96,5.0,10.9
5332,17,2015,48808,4,1,0,23.1,998.0,67.04,5.0,4.3
5333,17,2012,63001,1,1,2,20.77,1248.0,88.76,7.0,6.11
5334,27,2015,64771,1,1,0,12.8,2494.0,102.0,8.0,15.5
5335,9,2016,34634,4,1,0,17.8,1497.0,117.3,5.0,6.9
5336,17,2012,69242,4,1,0,19.1,1197.0,85.8,5.0,4.69
5337,17,2011,33292,4,1,0,18.5,1197.0,85.8,5.0,3.19
5338,10,2012,55000,4,0,2,15.0,1396.0,98.6,5.0,3.75
5339,10,2019,1000,4,1,0,17.19,1197.0,81.86,5.0,8.6
5340,9,2011,80000,4,1,2,17.0,1497.0,118.0,5.0,3.85
5341,22,2016,65003,1,0,0,13.6,4134.0,382.0,5.0,67.83
5342,9,2019,16573,4,1,0,17.8,1198.0,86.7,5.0,9.31
5343,9,2008,152633,4,0,0,12.9,1799.0,130.0,5.0,3.0
5344,10,2015,53000,4,1,0,18.6,1197.0,81.83,5.0,5.5
5345,10,2017,50129,1,1,0,19.67,1582.0,126.2,5.0,13.3
5346,1,2013,63716,1,0,0,15.73,1968.0,174.33,5.0,23.0
5347,17,2018,11000,4,1,0,24.7,796.0,47.3,5.0,3.35
5348,2,2012,115000,1,0,3,15.06,1995.0,177.0,5.0,10.0
5349,10,2013,63265,4,1,0,20.36,1197.0,78.9,5.0,2.95
5350,28,2016,20000,1,1,0,21.66,1498.0,108.62,5.0,6.75
5351,28,2010,79000,4,1,3,16.47,1198.0,73.9,5.0,2.44
5352,17,2015,41000,4,1,0,20.73,1373.0,91.1,5.0,5.85
5353,28,2015,26323,4,0,0,17.21,1197.0,103.5,5.0,7.4
5354,10,2016,76000,1,1,0,24.4,1120.0,71.0,5.0,3.8
5355,9,2008,69972,4,1,0,13.5,1799.0,130.0,5.0,3.8
5356,9,2008,69000,4,1,0,17.7,1497.0,78.0,5.0,2.7
5357,16,2016,65000,1,1,0,15.96,2523.0,62.1,7.0,7.21
5358,9,2016,29512,4,1,0,17.4,1497.0,117.3,5.0,7.9
5359,10,2017,51000,1,1,0,25.4,1186.0,73.97,5.0,4.2
5360,23,2014,58003,1,1,0,19.01,1461.0,108.45,5.0,5.75
5361,17,2013,56500,4,0,0,16.98,998.0,66.1,5.0,3.45
5362,1,2014,29063,1,0,0,17.11,1968.0,174.33,5.0,25.75
5363,16,2018,46811,1,1,0,16.0,2179.0,140.0,7.0,16.59
5364,23,2014,31897,4,1,0,18.06,1198.0,74.96,5.0,4.69
5365,2,2009,52100,1,0,2,13.2,1995.0,170.0,5.0,7.5
5366,27,2016,73000,1,1,0,13.68,2393.0,147.8,7.0,16.5
5367,9,2009,31423,4,1,0,17.0,1497.0,118.0,5.0,1.99
5368,17,2014,75180,1,1,0,22.9,1248.0,74.0,5.0,5.25
5369,23,2013,75000,1,1,2,19.64,1461.0,108.45,5.0,5.4
5370,28,2014,15000,4,1,0,16.47,1198.0,74.0,5.0,3.9
5371,10,2015,12000,4,1,0,17.19,1197.0,81.86,5.0,5.8
5372,2,2014,32000,1,0,0,18.12,1995.0,190.0,5.0,30.5
5373,17,2017,44504,1,1,0,23.4,1248.0,74.0,5.0,5.6
5374,18,2012,66000,1,0,0,17.0,2987.0,165.0,5.0,23.0
5375,17,2015,39437,1,1,0,28.4,1248.0,74.0,5.0,5.15
5376,10,2017,36931,1,0,0,19.08,1582.0,126.2,5.0,9.48
5377,26,2016,17800,4,0,2,21.9,624.0,37.48,4.0,2.38
5378,17,2009,71346,4,1,0,17.5,1298.0,85.8,5.0,3.8
5379,10,2015,45000,4,1,2,18.6,1197.0,81.83,5.0,5.5
